comic_id,A1Q1,A1Q2,A1Q3,A1Q4,A1Q5,A2Q1,A2Q2,A2Q3,A2Q4,A2Q5,A3Q1,A3Q2,A3Q3,A3Q4,A3Q5,A4Q1,A4Q2,A4Q3,A4Q4,A4Q5,A5Q1,A5Q2,A5Q3,A5Q4,A5Q5,A6Q1,A6Q2,A6Q3,A6Q4,A6Q5,A7Q1,A7Q2,A7Q3,A7Q4,A7Q5,A8Q1,A8Q2,A8Q3,A8Q4,A8Q5,A9Q1,A9Q2,A9Q3,A9Q4,A9Q5,A10Q1,A10Q2,A10Q3,A10Q4,A10Q5,A11Q1,A11Q2,A11Q3,A11Q4,A11Q5,A12Q1,A12Q2,A12Q3,A12Q4,A12Q5
explosm_5220,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Silliness', 'Surprise']",['Yes'],['Absent'],['1'],['Visual'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_5279,['Yes'],['Absent'],['2'],['Visual'],['Surprise'],['Yes'],['Absent'],['3'],['Visual'],['Personification'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['2'],['Visual'],"['Personification', 'Surprise']"
explosm_5319,['Yes'],['Absent'],['4'],['Visual'],"['Personification', 'Silliness', 'Surprise']",['Yes'],['Absent'],['4'],['Visual'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_5414,['Yes'],['Absent'],['1'],['Text'],['Surprise'],['Yes'],['Absent'],['1'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],"['Silliness', 'Surprise']"
explosm_5462,['Yes'],['Absent'],['2'],['Visual'],"['Surprise', 'Dark']",['Yes'],['Absent'],['2'],['Visual'],"['Comparison', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_5555,['No'],['Absent'],['NA'],['NA'],['NA'],['No'],['Absent'],['NA'],['NA'],['NA'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_5608,['Yes'],['Absent'],['4'],"['Text', 'Visual']","['Comparison', 'Surprise', 'Dark']",['Yes'],['Absent'],['4'],['Visual'],"['Pun', 'Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_5637,['Yes'],['Absent'],['3'],['Text'],"['Surprise', 'Dark']",['Yes'],['Absent'],['3'],['Text'],"['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_5710,['Yes'],['Absent'],['2'],['Text'],"['Exaggeration', 'Surprise']",['Yes'],['Absent'],['2'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['2'],['Text'],"['Silliness', 'Surprise']"
explosm_5748,['Yes'],['Absent'],['1'],['Visual'],"['Silliness', 'Surprise']",['Yes'],['Absent'],['1'],['Visual'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_5786,['Yes'],['Absent'],['1'],['Visual'],"['Surprise', 'Dark']",['Yes'],['Absent'],['1'],['Visual'],['Surprise'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
explosm_6016,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Dark'],['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Comparison'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Comparison', 'Surprise', 'Dark']"
explosm_6073,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Exaggeration', 'Surprise', 'Dark']",['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Surprise', 'Dark']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_5,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Sarcasm', 'Surprise']",['Yes'],['Absent'],['3'],['Text'],['Sarcasm'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_32,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Sarcasm'],['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Sarcasm', 'Silliness']"
garfield_96,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Silliness', 'Surprise']",['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_140,['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Sarcasm'],['Yes'],['Absent'],['2'],['Text'],['Sarcasm'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_169,['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Silliness'],['Yes'],['Absent'],['2'],['Text'],"['Sarcasm', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_212,['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']","['Exaggeration', 'Silliness', 'Surprise']",['Yes'],['Absent'],['2'],['Visual'],"['Silliness', 'Surprise']",,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']","['Personification', 'Sarcasm']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_289,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Silliness', 'Surprise']",['Yes'],['Absent'],['1'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_314,['Yes'],"['Present, contribute']",['1'],"['Text', 'Visual']","['Silliness', 'Surprise']",['Yes'],"['Present, do not contribute']",['1'],"['Text', 'Visual']",['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],"['Present, do not contribute']",['1'],"['Text', 'Visual']","['Silliness', 'Surprise']"
garfield_355,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Exaggeration', 'Silliness', 'Surprise']",['Yes'],['Absent'],['1'],['Visual'],"['Silliness', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_386,['Yes'],"['Present, contribute']",['2'],"['Text', 'Visual']",['Silliness'],['Yes'],"['Present, contribute']",['2'],['Visual'],"['Comparison', 'Personification', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_448,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Silliness', 'Surprise']",['Yes'],['Absent'],['3'],['Text'],"['Personification', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_555,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Exaggeration', 'Surprise']",['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Exaggeration'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_639,['Yes'],['Absent'],['2'],['Visual'],['Silliness'],['Yes'],['Absent'],['2'],['Visual'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_689,['Yes'],"['Present, do not contribute']",['7'],"['Text', 'Visual']","['Exaggeration', 'Silliness', 'Surprise']",['Yes'],['Absent'],['1'],['Visual'],"['Exaggeration', 'Silliness']",,,,,,,,,,,,,,,,['Yes'],"['Present, do not contribute']",['7'],"['Text', 'Visual']","['Personification', 'Exaggeration']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_737,['Yes'],['Absent'],['2'],['Text'],['Surprise'],['Yes'],['Absent'],['1'],['Text'],['Surprise'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],['Text'],['Surprise']
garfield_827,['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Sarcasm'],['Yes'],['Absent'],['2'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Sarcasm', 'Silliness']"
garfield_865,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Sarcasm', 'Silliness']",['Yes'],['Absent'],['2'],['Text'],['Sarcasm'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_934,['Yes'],['Absent'],['7'],"['Text', 'Visual']","['Silliness', 'Surprise']",['Yes'],['Absent'],['7'],"['Text', 'Visual']",['Surprise'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_999,['Yes'],['Absent'],['3'],['Text'],['Sarcasm'],['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Sarcasm'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_1074,['Yes'],['Absent'],['8'],"['Text', 'Visual']",['Silliness'],['Yes'],['Absent'],['8'],['Visual'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_1134,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Sarcasm'],['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Sarcasm'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_1181,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Sarcasm', 'Surprise']",['Yes'],['Absent'],['2'],['Visual'],"['Personification', 'Sarcasm']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_1219,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Silliness', 'Surprise']",['Yes'],['Absent'],['2'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_1283,['Yes'],"['Present, contribute']",['1'],['Text'],['Exaggeration'],['Yes'],['Absent'],['1'],['Text'],"['Exaggeration', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['1'],['Text'],"['Exaggeration', 'Silliness']"
garfield_1350,['Yes'],['Absent'],['2'],['Text'],"['Silliness', 'Surprise']",['Yes'],['Absent'],['2'],['Text'],"['Silliness', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_1375,['Yes'],"['Present, contribute']",['7'],"['Text', 'Visual']",['Surprise'],['Yes'],['Absent'],['7'],['Text'],"['Exaggeration', 'Surprise']",,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['7'],"['Text', 'Visual']","['Personification', 'Exaggeration']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_1419,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Exaggeration', 'Silliness']",['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Exaggeration', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_1470,['Yes'],"['Present, contribute']",['1'],"['Text', 'Visual']","['Exaggeration', 'Silliness']",['Yes'],['Absent'],['1'],['Visual'],['Silliness'],,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['1'],"['Text', 'Visual']","['Personification', 'Sarcasm']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_1518,['Yes'],"['Present, contribute']",['2'],"['Text', 'Visual']",['Silliness'],['Yes'],"['Present, contribute']",['2'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_1574,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Comparison', 'Silliness']",['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Exaggeration', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_1628,['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']","['Exaggeration', 'Silliness', 'Surprise']",['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']","['Exaggeration', 'Silliness', 'Surprise']"
garfield_1695,['Yes'],"['Present, contribute']",['1'],"['Text', 'Visual']","['Sarcasm', 'Silliness']",['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Comparison'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['1'],"['Text', 'Visual']","['Sarcasm', 'Silliness']"
garfield_1744,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Sarcasm', 'Surprise']",['Yes'],['Absent'],['2'],['Text'],"['Exaggeration', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['2'],['Text'],"['Exaggeration', 'Silliness', 'Surprise']"
garfield_1804,['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Silliness'],['Yes'],['Absent'],['1'],['Visual'],"['Exaggeration', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_1893,['Yes'],"['Present, contribute']",['1'],['Visual'],"['Silliness', 'Surprise']",['Yes'],"['Present, do not contribute']",['1'],['Visual'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['1'],['Visual'],"['Exaggeration', 'Silliness', 'Surprise']"
garfield_1959,['Yes'],"['Present, contribute']",['2'],"['Text', 'Visual']","['Personification', 'Silliness']",['Yes'],['Absent'],['1'],['Visual'],['Silliness'],,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['2'],"['Text', 'Visual']","['Personification', 'Exaggeration', 'Sarcasm']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_1993,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Sarcasm', 'Surprise']",['Yes'],['Absent'],['3'],['Text'],['Sarcasm'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_2020,['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Sarcasm'],['Yes'],['Absent'],['2'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['2'],['Text'],['Silliness']
garfield_2055,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Exaggeration', 'Sarcasm']",['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Exaggeration'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_2099,['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Silliness'],['Yes'],['Absent'],['3'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_2158,['Yes'],['Absent'],['2'],['Text'],"['Silliness', 'Surprise']",['Yes'],['Absent'],['2'],['Text'],['Sarcasm'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['2'],['Text'],['Surprise']
garfield_2196,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Personification', 'Sarcasm', 'Silliness']",['Yes'],['Absent'],['3'],['Text'],"['Personification', 'Sarcasm']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_2225,['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']",['Silliness'],['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Personification'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Silliness', 'Personification', 'Surprise']"
garfield_2313,['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']","['Exaggeration', 'Silliness', 'Surprise']",['Yes'],['Absent'],['3'],['Visual'],"['Silliness', 'Surprise']",,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']","['Personification', 'Sarcasm', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_2416,['Yes'],['Absent'],['3'],['Text'],"['Comparison', 'Silliness']",['Yes'],"['Present, do not contribute']",['3'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['3'],['Text'],['Silliness']
garfield_2492,['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']","['Exaggeration', 'Surprise']",['Yes'],['Absent'],['3'],['Visual'],"['Exaggeration', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['3'],['Text'],['Silliness']
garfield_2521,['Yes'],"['Present, do not contribute']",['3'],"['Text', 'Visual']","['Exaggeration', 'Silliness', 'Surprise']",['Yes'],"['Present, do not contribute']",['3'],"['Text', 'Visual']","['Exaggeration', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_2541,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Silliness', 'Surprise']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Silliness', 'Personification', 'Surprise']"
garfield_2580,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Silliness', 'Surprise']",['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_2622,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Silliness', 'Surprise']",['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_2667,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Exaggeration', 'Sarcasm']",['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Sarcasm', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_2704,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Exaggeration', 'Silliness']",['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Personification', 'Exaggeration']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_2795,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Silliness', 'Surprise']",['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_2877,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Sarcasm', 'Surprise']",['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Silliness', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_2974,['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']","['Sarcasm', 'Surprise']",['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']",['Exaggeration'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']",['Exaggeration']
garfield_3005,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Exaggeration', 'Surprise']",['Yes'],['Absent'],['2'],['Visual'],"['Silliness', 'Surprise']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_3015,['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Surprise'],['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Exaggeration'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Exaggeration']
garfield_3076,['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Sarcasm'],['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Exaggeration', 'Silliness']"
garfield_3122,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Silliness', 'Surprise']",['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_3191,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Exaggeration', 'Silliness', 'Surprise']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Exaggeration', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_3249,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Sarcasm', 'Surprise']",['Yes'],['Absent'],['3'],['Text'],['Sarcasm'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_3338,['Yes'],"['Present, contribute']",['2'],"['Text', 'Visual']","['Silliness', 'Surprise']",['Yes'],"['Present, contribute']",['2'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_3371,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Silliness', 'Surprise']",['Yes'],['Absent'],['2'],['Text'],"['Exaggeration', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_3403,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Exaggeration', 'Surprise']",['Yes'],['Absent'],['2'],['Visual'],"['Exaggeration', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_3480,['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']",['Sarcasm'],['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']",['Silliness']
garfield_3540,['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']","['Sarcasm', 'Silliness']",['Yes'],['Absent'],['3'],"['Text', 'Visual']",['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']","['Sarcasm', 'Silliness']"
garfield_3627,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Sarcasm', 'Silliness']",['Yes'],['Absent'],['1'],['Visual'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_3672,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Sarcasm', 'Silliness']",['Yes'],['Absent'],['1'],['Visual'],"['Sarcasm', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_3748,['Yes'],['Absent'],['5'],"['Text', 'Visual']","['Exaggeration', 'Silliness']",['Yes'],['Absent'],['5'],"['Text', 'Visual']",['Exaggeration'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_3786,['Yes'],"['Present, contribute']",['1'],"['Text', 'Visual']",['Sarcasm'],['Yes'],"['Present, do not contribute']",['3'],"['Text', 'Visual']",['Exaggeration'],,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['1'],"['Text', 'Visual']","['Personification', 'Exaggeration']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_3834,['Yes'],['Absent'],['3'],"['Text', 'Visual']","['Sarcasm', 'Surprise']",['Yes'],['Absent'],['3'],['Text'],"['Exaggeration', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['3'],"['Text', 'Visual']",['Silliness']
garfield_3864,['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Silliness', 'Surprise']",['Yes'],['Absent'],['1'],"['Text', 'Visual']","['Personification', 'Silliness']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_3894,['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Surprise'],['Yes'],['Absent'],['2'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['2'],['Text'],['Silliness']
garfield_3977,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Exaggeration', 'Surprise']",['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Exaggeration'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garfield_4007,['Yes'],['Absent'],['4'],"['Text', 'Visual']",['Surprise'],['Yes'],['Absent'],['4'],"['Text', 'Visual']",['Pun'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['4'],"['Text', 'Visual']",['Surprise']
garfield_4066,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Sarcasm', 'Silliness']",['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Personification'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],['Absent'],['2'],"['Text', 'Visual']",['Personification']
garfield_4107,['Yes'],"['Present, contribute']",['1'],"['Text', 'Visual']","['Exaggeration', 'Silliness']",['Yes'],['Absent'],['1'],"['Text', 'Visual']",['Exaggeration'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Yes'],"['Present, contribute']",['1'],"['Text', 'Visual']","['Exaggeration', 'Silliness']"
garfield_4128,['Yes'],['Absent'],['2'],"['Text', 'Visual']","['Silliness', 'Surprise']",['Yes'],['Absent'],['2'],['Text'],['Silliness'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
