comic_id,Q1,Q2,Q3,Q4,Q5
explosm_5293,['Yes'],['Absent'],['4'],['Text'],"['Silliness', 'Surprise']"
explosm_5319,['Yes'],['Absent'],['4'],['Visual'],['Silliness']
explosm_5365,['Yes'],['Absent'],['3'],['Text'],['Personification']
explosm_5378,['Yes'],"['Present, contribute']",['4'],['Both'],"['Sarcasm', 'Surprise']"
explosm_5395,['Yes'],['Absent'],['2'],['Visual'],['Silliness']
explosm_5414,['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Silliness']"
explosm_5418,['Yes'],"['Present, contribute']",['1'],['Both'],"['Pun', 'Surprise']"
explosm_5441,['Yes'],['Absent'],['2'],['Text'],['Pun']
explosm_5453,['Yes'],['Absent'],['3'],['Visual'],['Pun']
explosm_5462,['Yes'],['Absent'],['2'],['Visual'],['Surprise']
explosm_5477,['Yes'],['Absent'],['1'],['Both'],['Surprise']
explosm_5493,['Yes'],['Absent'],['2'],['Text'],"['Surprise', 'Pun']"
explosm_5534,['Yes'],['Absent'],['1'],['Both'],['Dark']
explosm_5555,['No'],['Absent'],['NA'],['NA'],['NA']
explosm_5584,['Yes'],['Absent'],['3'],['Text'],"['Surprise', 'Dark']"
explosm_5588,['Yes'],['Absent'],['6'],['Both'],"['Silliness', 'Surprise']"
explosm_5600,['Yes'],"['Present, contribute']",['1'],['Visual'],"['Pun', 'Surprise', 'Dark']"
explosm_5608,['Yes'],['Absent'],['4'],['Visual'],"['Surprise', 'Dark']"
explosm_5610,['Yes'],['Absent'],['6'],['Both'],['Pun']
explosm_5613,['Yes'],['Absent'],['1'],['Both'],['Silliness']
explosm_5636,['Yes'],['Absent'],['3'],['Visual'],['Dark']
explosm_5637,['Yes'],['Absent'],['3'],['Text'],"['Surprise', 'Dark']"
explosm_5677,['Yes'],['Absent'],['4'],['Both'],['Surprise']
explosm_5679,['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Dark']"
explosm_5706,['Yes'],['Absent'],['4'],['Visual'],['Surprise']
explosm_5710,['Yes'],['Absent'],['2'],['Text'],"['Surprise', 'Silliness']"
explosm_5723,['Yes'],['Absent'],['4'],['Visual'],['Surprise']
explosm_5733,['Yes'],['Absent'],['3'],['Text'],['Surprise']
explosm_5740,['Yes'],['Absent'],['5'],['Text'],['Dark']
explosm_5748,['Yes'],['Absent'],['1'],['Visual'],['Silliness']
explosm_5749,['Yes'],['Absent'],['1'],['Both'],['Pun']
explosm_5782,['Yes'],['Absent'],['1'],['Visual'],['Dark']
explosm_5784,['Yes'],['Absent'],['4'],['Visual'],['Surprise']
explosm_5786,['Yes'],['Absent'],['1'],['Visual'],['Surprise']
explosm_5797,['Yes'],['Absent'],['2'],['Both'],['Surprise']
explosm_5799,['Yes'],['Absent'],['6'],['Text'],"['Silliness', 'Surprise']"
explosm_5990,['Yes'],['Absent'],['1'],['Text'],['Dark']
explosm_6016,['Yes'],['Absent'],['1'],['Both'],"['Dark', 'Comparison']"
explosm_6027,['Yes'],['Absent'],['1'],['Text'],['Surprise']
explosm_6043,['Yes'],['Absent'],['5'],['Visual'],"['Surprise', 'Dark']"
explosm_6050,['Yes'],['Absent'],['4'],['Visual'],['Pun']
explosm_6073,['Yes'],['Absent'],['3'],['Both'],"['Surprise', 'Dark']"
explosm_6083,['Yes'],['Absent'],['3'],['Both'],"['Silliness', 'Surprise']"
explosm_6098,['Yes'],['Absent'],['2'],['Both'],['Pun']
explosm_6111,['No'],['Absent'],['NA'],['NA'],['NA']
garfield_5,['Yes'],['Absent'],['3'],['Text'],['Sarcasm']
garfield_17,['Yes'],"['Present, contribute']",['1'],['Both'],['Silliness']
garfield_21,['Yes'],['Absent'],['3'],['Both'],"['Personification', 'Silliness']"
garfield_29,['Yes'],"['Present, contribute']",['3'],['Text'],"['Exaggeration', 'Sarcasm']"
garfield_32,['Yes'],['Absent'],['1'],['Both'],"['Sarcasm', 'Silliness']"
garfield_52,['Yes'],"['Present, contribute']",['5'],['Both'],['Personification']
garfield_67,['Yes'],"['Present, contribute']",['2'],['Visual'],"['Personification', 'Exaggeration']"
garfield_78,['Yes'],"['Present, do not contribute']",['3'],['Text'],['Personification']
garfield_96,['Yes'],['Absent'],['3'],['Both'],['Silliness']
garfield_99,['Yes'],['Absent'],['1'],['Text'],['Personification']
garfield_101,['Yes'],['Absent'],['7'],['Visual'],"['Personification', 'Silliness']"
garfield_130,['Yes'],['Absent'],['2'],['Text'],['Personification']
garfield_140,['Yes'],['Absent'],['2'],['Text'],['Sarcasm']
garfield_145,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Personification']"
garfield_151,['Yes'],"['Present, do not contribute']",['2'],['Visual'],"['Personification', 'Exaggeration']"
garfield_165,['Yes'],['Absent'],['1'],['Text'],['Sarcasm']
garfield_169,['Yes'],['Absent'],['2'],['Text'],['Silliness']
garfield_195,['Yes'],"['Present, contribute']",['3'],['Text'],"['Silliness', 'Personification']"
garfield_197,['Yes'],"['Present, contribute']",['1'],['Visual'],"['Personification', 'Sarcasm']"
garfield_206,['Yes'],"['Present, contribute']",['3'],['Text'],"['Exaggeration', 'Sarcasm']"
garfield_212,['Yes'],"['Present, contribute']",['3'],['Visual'],"['Silliness', 'Surprise']"
garfield_227,['Yes'],"['Present, contribute']",['8'],['Both'],['Silliness']
garfield_257,['Yes'],"['Present, contribute']",['3'],['Both'],"['Personification', 'Exaggeration', 'Sarcasm']"
garfield_275,['Yes'],['Absent'],['3'],['Text'],"['Silliness', 'Surprise']"
garfield_289,['Yes'],['Absent'],['1'],['Text'],['Silliness']
garfield_293,['Yes'],['Absent'],['2'],['Both'],"['Comparison', 'Sarcasm']"
garfield_301,['Yes'],['Absent'],['3'],['Both'],['Personification']
garfield_308,['Yes'],['Absent'],['1'],['Both'],"['Personification', 'Exaggeration', 'Surprise']"
garfield_314,['Yes'],"['Present, do not contribute']",['1'],['Both'],['Silliness']
garfield_328,['Yes'],['Absent'],['1'],['Both'],['Silliness']
garfield_329,['Yes'],['Absent'],['1'],['Visual'],"['Personification', 'Sarcasm']"
garfield_349,['Yes'],"['Present, contribute']",['3'],['Text'],['Personification']
garfield_355,['Yes'],['Absent'],['1'],['Visual'],"['Silliness', 'Surprise']"
garfield_359,['Yes'],['Absent'],['3'],['Text'],"['Silliness', 'Surprise']"
garfield_364,['Yes'],['Absent'],['1'],['Text'],"['Personification', 'Silliness']"
garfield_379,['Yes'],['Absent'],['3'],['Text'],['Sarcasm']
garfield_386,['Yes'],"['Present, contribute']",['2'],['Visual'],['Silliness']
garfield_419,['Yes'],['Absent'],['1'],['Both'],['Surprise']
garfield_420,['Yes'],['Absent'],['1'],['Both'],['Personification']
garfield_435,['Yes'],['Absent'],['3'],['Text'],['Surprise']
garfield_448,['Yes'],['Absent'],['3'],['Text'],['Silliness']
garfield_489,['Yes'],['Absent'],['1'],['Both'],['Surprise']
garfield_496,['Yes'],['Absent'],['2'],['Text'],"['Personification', 'Sarcasm']"
garfield_526,['Yes'],['Absent'],['2'],['Text'],['Sarcasm']
garfield_555,['Yes'],['Absent'],['2'],['Both'],['Exaggeration']
garfield_589,['Yes'],['Absent'],['1'],['Both'],['Surprise']
garfield_599,['Yes'],['Absent'],['2'],['Text'],"['Personification', 'Sarcasm']"
garfield_613,['Yes'],['Absent'],['3'],['Visual'],"['Personification', 'Comparison']"
garfield_639,['Yes'],['Absent'],['2'],['Visual'],['Silliness']
garfield_641,['Yes'],['Absent'],['2'],['Both'],"['Personification', 'Surprise']"
garfield_673,['Yes'],['Absent'],['2'],['Both'],"['Personification', 'Silliness']"
garfield_683,['Yes'],"['Present, do not contribute']",['3'],['Visual'],"['Personification', 'Exaggeration']"
garfield_689,['Yes'],"['Present, do not contribute']",['7'],['Visual'],"['Exaggeration', 'Silliness']"
garfield_691,['Yes'],['Absent'],['3'],['Both'],['Personification']
garfield_721,['Yes'],['Absent'],['3'],['Visual'],['Surprise']
garfield_733,['Yes'],['Absent'],['3'],['Text'],['Surprise']
garfield_737,['Yes'],['Absent'],['1'],['Text'],['Surprise']
garfield_764,['Yes'],['Absent'],['2'],['Text'],['Surprise']
garfield_767,['Yes'],['Absent'],['2'],['Both'],['Personification']
garfield_808,['Yes'],['Absent'],['1'],['Visual'],['Exaggeration']
garfield_827,['Yes'],['Absent'],['2'],['Text'],"['Sarcasm', 'Silliness']"
garfield_847,['Yes'],['Absent'],['1'],['Text'],['Personification']
garfield_851,['Yes'],"['Present, contribute']",['1'],['Visual'],"['Personification', 'Exaggeration', 'Silliness', 'Sarcasm']"
garfield_855,['Yes'],"['Present, contribute']",['2'],['Both'],['Personification']
garfield_865,['Yes'],['Absent'],['2'],['Text'],['Sarcasm']
garfield_872,['Yes'],['Absent'],['3'],['Both'],['Exaggeration']
garfield_886,['Yes'],['Absent'],['3'],['Text'],['Sarcasm']
garfield_888,['Yes'],['Absent'],['2'],['Both'],['Personification']
garfield_934,['Yes'],['Absent'],['7'],['Both'],['Surprise']
garfield_935,['Yes'],['Absent'],['1'],['Both'],['Surprise']
garfield_957,['Yes'],['Absent'],['1'],['Both'],['Silliness']
garfield_981,['Yes'],['Absent'],['1'],['Text'],['Sarcasm']
garfield_999,['Yes'],['Absent'],['3'],['Text'],['Sarcasm']
garfield_1029,['Yes'],"['Present, contribute']",['1'],['Text'],['Personification']
garfield_1039,['Yes'],"['Present, contribute']",['3'],['Both'],['Sarcasm']
garfield_1057,['Yes'],['Absent'],['3'],['Visual'],['Silliness']
garfield_1074,['Yes'],['Absent'],['8'],['Visual'],['Silliness']
garfield_1080,['Yes'],['Absent'],['3'],['Both'],['Personification']
garfield_1107,['Yes'],['Absent'],['1'],['Text'],['Surprise']
garfield_1118,['Yes'],['Absent'],['2'],['Text'],"['Surprise', 'Personification', 'Comparison']"
garfield_1134,['Yes'],['Absent'],['1'],['Both'],['Sarcasm']
garfield_1137,['Yes'],"['Present, do not contribute']",['6'],['Text'],['Surprise']
garfield_1138,['Yes'],['Absent'],['2'],['Text'],['Sarcasm']
garfield_1139,['Yes'],['Absent'],['1'],['Text'],"['Silliness', 'Surprise']"
garfield_1181,['Yes'],['Absent'],['2'],['Visual'],['Sarcasm']
garfield_1182,['Yes'],['Absent'],['2'],['Text'],['Sarcasm']
garfield_1196,['Yes'],"['Present, do not contribute']",['1'],['Both'],"['Personification', 'Sarcasm']"
garfield_1201,['Yes'],['Absent'],['3'],['Text'],['Sarcasm']
garfield_1219,['Yes'],['Absent'],['2'],['Text'],['Silliness']
garfield_1228,['Yes'],"['Present, contribute']",['3'],['Both'],['Exaggeration']
garfield_1232,['Yes'],"['Present, do not contribute']",['2'],['Text'],"['Personification', 'Sarcasm']"
garfield_1258,['Yes'],['Absent'],['2'],['Text'],['Surprise']
garfield_1283,['Yes'],"['Present, contribute']",['1'],['Text'],['Exaggeration']
garfield_1290,['Yes'],['Absent'],['3'],['Text'],['Surprise']
garfield_1295,['Yes'],['Absent'],['2'],['Both'],['Personification']
garfield_1324,['Yes'],['Absent'],['3'],['Text'],['Surprise']
garfield_1350,['Yes'],['Absent'],['2'],['Text'],"['Silliness', 'Surprise']"
garfield_1353,['Yes'],"['Present, contribute']",['2'],['Text'],"['Sarcasm', 'Personification']"
garfield_1355,['Yes'],['Absent'],['2'],['Text'],['Sarcasm']
garfield_1360,['Yes'],['Absent'],['1'],['Text'],['Silliness']
garfield_1375,['Yes'],"['Present, contribute']",['7'],['Text'],"['Surprise', 'Exaggeration']"
garfield_1381,['Yes'],['Absent'],['3'],['Text'],['Surprise']
garfield_1398,['Yes'],['Absent'],['1'],['Text'],"['Personification', 'Pun']"
garfield_1402,['Yes'],['Absent'],['3'],['Text'],['Surprise']
garfield_1419,['Yes'],['Absent'],['3'],['Both'],"['Exaggeration', 'Silliness']"
garfield_1431,['Yes'],"['Present, contribute']",['3'],['Both'],['Surprise']
garfield_1433,['Yes'],['Absent'],['1'],['Text'],['Sarcasm']
garfield_1448,['Yes'],['Absent'],['3'],['Visual'],['Surprise']
garfield_1470,['Yes'],"['Present, contribute']",['1'],['Visual'],['Silliness']
garfield_1483,['Yes'],['Absent'],['2'],['Both'],"['Personification', 'Sarcasm']"
garfield_1496,['Yes'],['Absent'],['2'],['Text'],['Silliness']
garfield_1498,['Yes'],"['Present, contribute']",['3'],['Text'],['Exaggeration']
garfield_1518,['Yes'],"['Present, contribute']",['2'],['Text'],['Silliness']
garfield_1550,['Yes'],"['Present, contribute']",['4'],['Both'],['Surprise']
garfield_1555,['Yes'],['Absent'],['3'],['Text'],['Sarcasm']
garfield_1570,['Yes'],['Absent'],['2'],['Text'],['Silliness']
garfield_1574,['Yes'],['Absent'],['2'],['Both'],['Silliness']
garfield_1593,['Yes'],['Absent'],['2'],['Both'],['Exaggeration']
garfield_1604,['Yes'],['Absent'],['3'],['Text'],['Sarcasm']
garfield_1609,['Yes'],['Absent'],['1'],['Both'],['Surprise']
garfield_1628,['Yes'],"['Present, contribute']",['3'],['Both'],['Silliness']
garfield_1637,['Yes'],"['Present, contribute']",['1'],['Text'],['Personification']
garfield_1638,['Yes'],['Absent'],['3'],['Text'],['Personification']
garfield_1668,['Yes'],['Absent'],['3'],['Text'],['Surprise']
garfield_1695,['Yes'],"['Present, contribute']",['1'],['Both'],"['Sarcasm', 'Silliness']"
garfield_1725,['Yes'],"['Present, contribute']",['7'],['Both'],['Exaggeration']
garfield_1726,['Yes'],['Absent'],['1'],['Text'],['Sarcasm']
garfield_1732,['Yes'],['Absent'],['6'],['Visual'],"['Surprise', 'Dark']"
garfield_1744,['Yes'],['Absent'],['2'],['Text'],"['Surprise', 'Exaggeration', 'Silliness']"
garfield_1761,['Yes'],['Absent'],['2'],['Text'],"['Personification', 'Sarcasm']"
garfield_1782,['Yes'],['Absent'],['2'],['Both'],['Personification']
garfield_1792,['Yes'],['Absent'],['2'],['Text'],['Surprise']
garfield_1804,['Yes'],['Absent'],['1'],['Visual'],['Silliness']
garfield_1818,['Yes'],"['Present, contribute']",['2'],['Both'],['Pun']
garfield_1851,['Yes'],"['Present, contribute']",['4'],['Both'],['Exaggeration']
garfield_1881,['Yes'],['Absent'],['1'],['Visual'],['Surprise']
garfield_1893,['Yes'],"['Present, contribute']",['1'],['Visual'],['Silliness']
garfield_1904,['Yes'],['Absent'],['3'],['Both'],"['Personification', 'Sarcasm']"
garfield_1915,['Yes'],['Absent'],['3'],['Both'],['Personification']
garfield_1944,['Yes'],"['Present, contribute']",['3'],['Visual'],"['Personification', 'Comparison']"
garfield_1959,['Yes'],"['Present, contribute']",['2'],['Visual'],"['Personification', 'Silliness']"
garfield_1964,['Yes'],['Absent'],['1'],['Text'],['Surprise']
garfield_1971,['Yes'],['Absent'],['2'],['Text'],['Exaggeration']
garfield_1986,['Yes'],['Absent'],['2'],['Text'],"['Comparison', 'Personification']"
garfield_1993,['Yes'],['Absent'],['3'],['Text'],['Sarcasm']
garfield_2002,['Yes'],['Absent'],['2'],['Text'],['Sarcasm']
garfield_2003,['Yes'],['Absent'],['2'],['Text'],"['Personification', 'Exaggeration']"
garfield_2004,['Yes'],"['Present, contribute']",['1'],['Both'],"['Personification', 'Surprise']"
garfield_2020,['Yes'],['Absent'],['2'],['Text'],['Silliness']
garfield_2023,['Yes'],['Absent'],['2'],['Text'],['Surprise']
garfield_2029,['Yes'],['Absent'],['3'],['Both'],"['Sarcasm', 'Silliness']"
garfield_2043,['Yes'],"['Present, contribute']",['1'],['Visual'],"['Silliness', 'Personification']"
garfield_2055,['Yes'],['Absent'],['1'],['Both'],['Exaggeration']
garfield_2068,['Yes'],['Absent'],['1'],['Visual'],['Surprise']
garfield_2072,['Yes'],['Absent'],['3'],['Both'],['Silliness']
garfield_2094,['Yes'],['Absent'],['1'],['Text'],['Personification']
garfield_2099,['Yes'],['Absent'],['3'],['Text'],['Silliness']
garfield_2106,['Yes'],"['Present, contribute']",['2'],['Both'],['Surprise']
garfield_2113,['Yes'],['Absent'],['3'],['Both'],['Personification']
garfield_2120,['Yes'],['Absent'],['2'],['Text'],['Surprise']
garfield_2158,['Yes'],['Absent'],['2'],['Text'],['Surprise']
garfield_2163,['Yes'],"['Present, do not contribute']",['1'],['Text'],"['Silliness', 'Personification', 'Surprise']"
garfield_2166,['Yes'],['Absent'],['3'],['Text'],['Silliness']
garfield_2178,['Yes'],['Absent'],['2'],['Text'],"['Silliness', 'Personification', 'Sarcasm']"
garfield_2196,['Yes'],['Absent'],['3'],['Text'],"['Personification', 'Sarcasm']"
garfield_2202,['Yes'],['Absent'],['3'],['Text'],['Sarcasm']
garfield_2216,['Yes'],['Absent'],['1'],['Both'],['Silliness']
garfield_2223,['Yes'],['Absent'],['2'],['Text'],['Personification']
garfield_2225,['Yes'],['Absent'],['3'],['Both'],"['Silliness', 'Personification']"
garfield_2265,['Yes'],"['Present, contribute']",['2'],['Text'],['Exaggeration']
garfield_2310,['Yes'],['Absent'],['2'],['Both'],['Personification']
garfield_2312,['Yes'],['Absent'],['1'],['Both'],['Surprise']
garfield_2313,['Yes'],"['Present, contribute']",['3'],['Visual'],"['Silliness', 'Surprise']"
garfield_2331,['Yes'],['Absent'],['3'],['Both'],['Sarcasm']
garfield_2377,['Yes'],['Absent'],['3'],['Text'],['Personification']
garfield_2402,['Yes'],"['Present, do not contribute']",['3'],['Both'],"['Silliness', 'Personification', 'Comparison', 'Sarcasm']"
garfield_2416,['Yes'],['Absent'],['3'],['Text'],['Silliness']
garfield_2417,['Yes'],['Absent'],['1'],['Both'],['Personification']
garfield_2448,['Yes'],['Absent'],['2'],['Text'],['Sarcasm']
garfield_2467,['Yes'],"['Present, contribute']",['1'],['Visual'],['Silliness']
garfield_2492,['Yes'],['Absent'],['3'],['Visual'],"['Exaggeration', 'Surprise']"
garfield_2499,['Yes'],['Absent'],['1'],['Text'],['Sarcasm']
garfield_2514,['Yes'],['Absent'],['2'],['Text'],"['Personification', 'Surprise']"
garfield_2519,['Yes'],['Absent'],['2'],['Visual'],['Surprise']
garfield_2521,['Yes'],"['Present, do not contribute']",['3'],['Both'],"['Exaggeration', 'Silliness']"
garfield_2525,['Yes'],['Absent'],['3'],['Both'],['Surprise']
garfield_2526,['Yes'],['Absent'],['3'],['Visual'],"['Silliness', 'Surprise', 'Exaggeration']"
garfield_2535,['Yes'],"['Present, contribute']",['3'],['Both'],"['Surprise', 'Comparison', 'Sarcasm']"
garfield_2541,['Yes'],['Absent'],['1'],['Both'],['Silliness']
garfield_2548,['Yes'],['Absent'],['1'],['Visual'],"['Personification', 'Surprise']"
garfield_2549,['Yes'],['Absent'],['3'],['Both'],['Surprise']
garfield_2555,['Yes'],['Absent'],['3'],['Visual'],['Exaggeration']
garfield_2580,['Yes'],['Absent'],['2'],['Both'],['Silliness']
garfield_2584,['Yes'],"['Present, contribute']",['2'],['Text'],"['Personification', 'Sarcasm']"
garfield_2592,['Yes'],"['Present, do not contribute']",['3'],['Both'],"['Silliness', 'Personification']"
garfield_2601,['Yes'],['Absent'],['1'],['Text'],['Personification']
garfield_2622,['Yes'],['Absent'],['3'],['Both'],['Silliness']
garfield_2632,['Yes'],['Absent'],['1'],['Visual'],['Surprise']
garfield_2638,['Yes'],['Absent'],['2'],['Both'],['Personification']
garfield_2663,['Yes'],"['Present, contribute']",['6'],['Visual'],"['Personification', 'Sarcasm', 'Silliness', 'Surprise']"
garfield_2667,['Yes'],['Absent'],['3'],['Both'],['Sarcasm']
garfield_2672,['Yes'],['Absent'],['2'],['Both'],"['Exaggeration', 'Sarcasm']"
garfield_2679,['Yes'],['Absent'],['1'],['Visual'],['Personification']
garfield_2698,['Yes'],"['Present, contribute']",['3'],['Visual'],"['Personification', 'Silliness', 'Surprise']"
garfield_2704,['Yes'],['Absent'],['3'],['Both'],['Exaggeration']
garfield_2744,['Yes'],"['Present, do not contribute']",['3'],['Text'],['Personification']
garfield_2757,['Yes'],['Absent'],['1'],['Visual'],"['Personification', 'Silliness']"
garfield_2775,['Yes'],['Absent'],['5'],['Text'],['Personification']
garfield_2795,['Yes'],['Absent'],['2'],['Both'],['Silliness']
garfield_2798,['Yes'],"['Present, contribute']",['3'],['Visual'],"['Silliness', 'Personification', 'Exaggeration']"
garfield_2822,['Yes'],['Absent'],['2'],['Text'],['Sarcasm']
garfield_2841,['Yes'],"['Present, contribute']",['2'],['Both'],"['Personification', 'Exaggeration']"
garfield_2877,['Yes'],['Absent'],['3'],['Both'],['Surprise']
garfield_2919,['Yes'],"['Present, contribute']",['1'],['Both'],['Surprise']
garfield_2940,['Yes'],['Absent'],['3'],['Text'],"['Personification', 'Surprise']"
garfield_2948,['Yes'],['Absent'],['3'],['Visual'],['Personification']
garfield_2974,['Yes'],"['Present, contribute']",['3'],['Both'],['Exaggeration']
garfield_2979,['Yes'],"['Present, contribute']",['3'],['Both'],['Silliness']
garfield_2980,['Yes'],['Absent'],['3'],['Text'],['Personification']
garfield_2991,['Yes'],"['Present, contribute']",['2'],['Text'],"['Personification', 'Comparison']"
garfield_3005,['Yes'],['Absent'],['2'],['Visual'],['Surprise']
garfield_3008,['Yes'],"['Present, contribute']",['3'],['Text'],['Personification']
garfield_3010,['Yes'],['Absent'],['3'],['Text'],['Personification']
garfield_3014,['Yes'],['Absent'],['1'],['Both'],"['Personification', 'Pun', 'Silliness']"
garfield_3015,['Yes'],['Absent'],['2'],['Both'],['Exaggeration']
garfield_3029,['Yes'],"['Present, contribute']",['3'],['Both'],['Pun']
garfield_3037,['Yes'],['Absent'],['1'],['Text'],"['Personification', 'Sarcasm']"
garfield_3055,['Yes'],"['Present, contribute']",['1'],['Text'],['Surprise']
garfield_3076,['Yes'],['Absent'],['3'],['Both'],['Silliness']
garfield_3080,['Yes'],['Absent'],['2'],['Text'],['Personification']
garfield_3097,['Yes'],"['Present, do not contribute']",['6'],['Visual'],"['Surprise', 'Personification', 'Exaggeration']"
garfield_3121,['Yes'],"['Present, contribute']",['1'],['Text'],"['Personification', 'Pun']"
garfield_3122,['Yes'],['Absent'],['2'],['Both'],['Silliness']
garfield_3167,['Yes'],['Absent'],['2'],['Text'],"['Personification', 'Sarcasm']"
garfield_3180,['Yes'],['Absent'],['2'],['Text'],['Sarcasm']
garfield_3185,['Yes'],"['Present, do not contribute']",['3'],['Text'],['Sarcasm']
garfield_3191,['Yes'],['Absent'],['1'],['Both'],"['Exaggeration', 'Silliness']"
garfield_3221,['Yes'],['Absent'],['1'],['Text'],['Surprise']
garfield_3223,['Yes'],"['Present, contribute']",['1'],['Text'],"['Silliness', 'Personification']"
garfield_3229,['Yes'],['Absent'],['1'],['Text'],['Surprise']
garfield_3249,['Yes'],['Absent'],['3'],['Text'],['Sarcasm']
garfield_3274,['Yes'],['Absent'],['3'],['Both'],['Sarcasm']
garfield_3292,['Yes'],['Absent'],['1'],['Visual'],"['Personification', 'Silliness']"
